id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1456650910575235075,🇺🇸Warrior🇺🇸,,"A Twitter Zorro 🦊, Political, Analytical, Meme Lover ©Copyright Content, Empath, #Trekkie, Freedom of Speech, No Donkeys. Individual Saving The World.",2015-10-23 17:59:35,490,1816,13042,FALSE,2021-11-05 15:53:35,"Pfizer’s New! 
Paralytic Gateway Drug!
Will Literally, Leave You Dead💀 
#Pfizer #pfitzergate #PfizerExposed… https://t.co/eD9rDPf6ZL","['Pfizer', 'pfitzergate', 'PfizerExposed']",Twitter for iPhone,0,0,FALSE
1456644402143588354,bikul mishra,india,india,2010-04-17 18:36:37,619,3047,10537,FALSE,2021-11-05 15:27:43,#PFE #PFEColleague #Pfeizergate #Pferdeschwanz #Pfizer #PfizerExposed #Pfizerkids #PfizerBiontech #PfizerGang… https://t.co/vZe0J0MhhJ,"['PFE', 'PFEColleague', 'Pfeizergate', 'Pferdeschwanz', 'Pfizer', 'PfizerExposed', 'Pfizerkids', 'PfizerBiontech', 'PfizerGang']",Twitter Web App,0,0,FALSE
1456627108537671683,The New Dispatch,,News News and more News,2019-08-23 01:54:10,94,73,2,FALSE,2021-11-05 14:19:00,"https://t.co/XlPyl4VVtA
CDC Votes Unanimously To approve The Pfizer Vaccine For kids Ages 5-11
#Comirnaty #Covid19… https://t.co/xqIe0bj34f","['Comirnaty', 'Covid19']",Twitter Web App,0,0,FALSE
1456624837690998785,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151549,465,575,FALSE,2021-11-05 14:09:58,"The number of Covid-19 cases today, 05 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/X8thobXeHl",,Twitter Web App,1,5,FALSE
1456616326924021761,BizToc,,"The Whole Business World on a Single Page.
By @thomas & Backed by @mcuban",2009-08-10 02:32:04,113,2,4,FALSE,2021-11-05 13:36:09,Federal government cancel contract with problematic vaccine manufacturer: Live COVID-19 updates #emergent… https://t.co/qVlOzKDDUs,['emergent'],BizToc News,0,0,FALSE
1456601477124919311,SH,Planet Earth,Hoping for a better world!,2017-09-07 09:25:36,14,138,7713,FALSE,2021-11-05 12:37:09,"@megtirrell IF approved, how much supply is there and at what rate will this supply increase? A drug that is not av… https://t.co/8V3KJQc4Ba",,Twitter Web App,0,0,FALSE
1456599111508058112,SenorLee,"Flatbush,Brooklyn",Mr MoLeeVation aka one half of @freedomcagepod live on all podcast streaming forums IG: SenorLee,2008-11-12 15:56:24,138,246,605,FALSE,2021-11-05 12:27:45,"Always pay attention to the bigger picture 

#Pfizergate #Pfizer #PfizerBiontech #pfizerpill https://t.co/JhqL0ZWdkq","['Pfizergate', 'Pfizer', 'PfizerBiontech', 'pfizerpill']",Twitter for iPhone,0,0,FALSE
1456579611010207745,OnExmoor: 😷,Stavanger ,"Tick Awareness -Lyme Disease . https://t.co/V1DoH25ona…
 

Retired Immunologist 
 
#Exmoor #VIKMOL #Viking #Hiking #NTFC",2021-02-12 13:40:33,179,208,2805,FALSE,2021-11-05 11:10:15,"@Harvard2H @TheDevilOps #Pfizergate  FDA’s report on #PfizerBiontech  vaccine, there were “3410 total cases of susp… https://t.co/XdppiG1g3l","['Pfizergate', 'PfizerBiontech']",Twitter Web App,2,3,FALSE
1456579235586396160,OnExmoor: 😷,Stavanger ,"Tick Awareness -Lyme Disease . https://t.co/V1DoH25ona…
 

Retired Immunologist 
 
#Exmoor #VIKMOL #Viking #Hiking #NTFC",2021-02-12 13:40:33,179,208,2805,FALSE,2021-11-05 11:08:46,"@megtirrell
 
#Pfizergate  FDA’s report on #PfizerBiontech  vaccine, there were “3410 total cases of suspected, but… https://t.co/17Xd6J18nM","['Pfizergate', 'PfizerBiontech']",Twitter Web App,0,0,FALSE
1456551191903719428,BizToc News,,➡ Follow @biztoc,2009-11-01 13:19:56,43,2,0,FALSE,2021-11-05 09:17:20,"Study compares decline in effectiveness for Moderna, Pfizer, Janssen vaccines; and mortality consequences… https://t.co/7x6wQy42Cb",,BizToc,0,0,FALSE
1456539173087707136,The Global Economics,United Kingdom,The Global Economics is a half yearly print and online magazine which provides insights on the financial industry in the global market.,2020-03-23 13:13:00,474,46,51,FALSE,2021-11-05 08:29:34,"The @pfizer vaccine for children will be 1/3rd the adult dose.

#5to11yearsold #COVID19vaccine #NationalPublicRadio… https://t.co/vXnuVYWGkG","['5to11yearsold', 'COVID19vaccine', 'NationalPublicRadio']",Twitter Web App,0,0,FALSE
1456528634471010304,Jonathan Hicap,,"Journalist, Manila Bulletin. Covers news and Hallyu. Covering K-pop since 2009. Former Korea Times correspondent
Email: sangchusan(at)https://t.co/N8GNSmiLuw
#MTAMO",2010-04-02 08:56:23,2013,342,18645,TRUE,2021-11-05 07:47:42,"MANILA BULLETIN: More than 2,000 minors receive COVID-19 jabs in #Muntinlupa 
https://t.co/LItmxp5yot 
#COVID19… https://t.co/6H2L9YMGlH","['Muntinlupa', 'COVID19']",Twitter Web App,2,6,FALSE
1456478395156426752,Fryan M,,“𝘐 𝘢𝘭𝘸𝘢𝘺𝘴 𝘢𝘴𝘱𝘪𝘳𝘦 𝘵𝘰 𝘫𝘶𝘴𝘵 𝘣𝘦 𝘳𝘦𝘢𝘭𝘭𝘺 𝘯𝘪𝘤𝘦 𝘵𝘰 𝘱𝘦𝘰𝘱𝘭𝘦. 𝘛𝘰 𝘣𝘦 𝘬𝘪𝘯𝘥.” – Taylor Swift,2015-12-26 04:46:03,149,689,11225,FALSE,2021-11-05 04:28:04,Fully vaccinated. #PfizerBiontech 💉 https://t.co/6xWydlpkoR,['PfizerBiontech'],Twitter for Android,0,0,FALSE
1456448629816774658,BusinessDesk_NZ,,Follow the money — BusinessDesk is New Zealand's source for business and market news.,2018-02-15 05:34:27,1188,435,368,FALSE,2021-11-05 02:29:47,.@FlyAirNZ has offered vaccine-hesitant staff the opportunity to take leave without pay until an alternative to the… https://t.co/nIhaKe5Hzn,,Twitter Web App,1,1,FALSE
1456439488394104833,kelly keith,cyn-tugue,i can in my own pace.,2016-02-24 11:55:55,589,369,19060,FALSE,2021-11-05 01:53:28,fully vaccinated 💉 #PfizerBiontech,['PfizerBiontech'],Twitter for Android,0,6,FALSE
1456400177342865412,Dra. Claudia Ⓥ✨🇵🇹🇪🇺🏳️‍🌈🌍,UnknownGalaxy&SynapseLand*,Mother + Brain Explorer + Neurophotonics Researcher + Biophotons Chasing + Books Lover + WomenInScience +  @SPIEtweets Member + Light Science*👩🏻‍🔬🧠✨🧬🔬,2009-09-13 08:56:51,3534,2378,162729,FALSE,2021-11-04 23:17:15,"This case needs to be analyzed! #HelsinkiDeclaration ⬇️  https://t.co/GTWp2z6DLV 
⬇️
#research
#science
#ethics… https://t.co/oPpxOILEvA","['HelsinkiDeclaration', 'research', 'science', 'ethics']",Twitter for Android,0,0,FALSE
1456363932243816457,uradamaus,,"#xummtip
#XRParmy
If you don't fight for yourfreedoms or dreams than what do you live for.",2017-07-21 00:45:21,21,165,1579,FALSE,2021-11-04 20:53:14,They are lying to your kids. Stating risks of vaccine outweigh risks of covid effects on a child's mentality. Any p… https://t.co/Y8Wux4v8dp,,Twitter for Android,1,1,FALSE
1456344976485408773,Ms. Pherae Anne Marie Gwendolyn Tuesday Le Sann,"43.701224, -79.424110",My Media is RR European Ohlone American eyes transplanted poliosis nonvisible cochlear implant medical head fracture MD Jet Pilot seek way home eyes returned.,2011-05-11 21:32:41,0,145,3806,FALSE,2021-11-04 19:37:54,@CitImmCanada Remit am Canada Allies Overseas #vaccinated #pfizerbioNtech a jet pilot medical doctor started as mer… https://t.co/fhDfTw2Rat,"['vaccinated', 'pfizerbioNtech']",Twitter for iPhone,0,0,FALSE
1456326481534148612,The Unbiased Science Podcast,,"NO NONSENSE, JUST SCIENCE.  Co-hosts: @doctor_love87 (Immunologist) & Dr. Jess Steier (Public Health Scientist)",2020-07-10 15:18:40,3013,203,1100,FALSE,2021-11-04 18:24:25,"2/2 With the packaging change, the FDA also approved a different buffer, #Tris, to improve the shelf life and allow… https://t.co/E5qMUK3Ntc",['Tris'],Twitter Web App,0,2,FALSE
1456323742385287180,The Unbiased Science Podcast,,"NO NONSENSE, JUST SCIENCE.  Co-hosts: @doctor_love87 (Immunologist) & Dr. Jess Steier (Public Health Scientist)",2020-07-10 15:18:40,3013,203,1100,FALSE,2021-11-04 18:13:32,"1/2 The #COVID19 #PfizerBioNTech vaccine for children aged 5-11, which the #FDA recently authorized for emergency u… https://t.co/45ujgNKjgK","['COVID19', 'PfizerBioNTech', 'FDA']",Twitter Web App,2,5,FALSE
1456317174918758402,j,Davao City,,2012-06-23 08:16:36,355,587,11938,FALSE,2021-11-04 17:47:26,Finally got my vaccine certificate… #PfizerBiontech https://t.co/9W3taYyDgH,['PfizerBiontech'],Twitter for iPhone,0,1,FALSE
1456301190002663427,OnExmoor: 😷,Stavanger ,"Tick Awareness -Lyme Disease . https://t.co/V1DoH25ona…
 

Retired Immunologist 
 
#Exmoor #VIKMOL #Viking #Hiking #NTFC",2021-02-12 13:40:33,179,208,2805,FALSE,2021-11-04 16:43:55,"@Tim_Roehn @bmj_latest @thackerpd #Pfizergate  FDA’s report on #PfizerBiontech  vaccine, there were “3410 total cas… https://t.co/1jg4XeqFvV","['Pfizergate', 'PfizerBiontech']",Twitter Web App,1,1,FALSE
1456273848135946259,Heidi Murphy,"Eastbourne, England",,2012-01-16 17:20:55,36,2071,428,FALSE,2021-11-04 14:55:16,Covid booster ✅✅ #CovidVaccine #PfizerBiontech,"['CovidVaccine', 'PfizerBiontech']",Twitter for Android,0,1,FALSE
1456261581315051524,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151549,465,575,FALSE,2021-11-04 14:06:31,"The number of Covid-19 cases today, 04 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/9Uu0JuONSn",,Twitter Web App,1,7,FALSE
1456257184673656832,Pharmaceutical Market Europe,"Surrey, UK","News & analysis of healthcare, pharma and biotech. Magazines, directories, profiles, jobs & awards.",2009-06-08 11:07:45,14433,3836,304,FALSE,2021-11-04 13:49:03,FDA experts recommend COVID-19 vaccine for 5-11 year-olds https://t.co/pPIOP69haC #FDA #COVID19vaccine #PfizerBioNTech,"['FDA', 'COVID19vaccine', 'PfizerBioNTech']",dlvr.it,0,0,FALSE
1456098449594716165,First News,Riyadh,"Latest news on politics, entertainment, global affairs and more",2012-05-07 18:48:52,41,39,32,FALSE,2021-11-04 03:18:18,"#Saudi Food and Drug Authority has approved the use of #PfizerBioNTech vaccine for children aged 5-11 years old, af… https://t.co/0njgylYxOb","['Saudi', 'PfizerBioNTech']",Twitter for iPhone,0,0,FALSE
1456093861609082882,The ASEAN Post,Kuala Lumpur,ASEAN’s leading independent news source. Follow #theaseanpost to see more.,2017-02-22 07:00:48,6089,296,22,FALSE,2021-11-04 03:00:04,#Children aged five to 11 in the #US allowed to take #PfizerBioNTech #vaccine. #COVID19 #Pandemic #DeltaVariant… https://t.co/qvH89s93yE,"['Children', 'US', 'PfizerBioNTech', 'vaccine', 'COVID19', 'Pandemic', 'DeltaVariant']",Hootsuite Inc.,0,1,FALSE
1456092811787337738,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151549,465,575,FALSE,2021-11-04 02:55:53,"The number of Covid-19 cases as of 03 November 2021.

Remember to observe safety and protective measures when you’r… https://t.co/YiMZlUk0t4",,Twitter Web App,1,2,FALSE
1455988149780422659,The Peninsula Qatar,Qatar,"News you can trust. Local Focus Global Vision. 
The official account of The Peninsula, a Qatari daily newspaper.",2009-07-25 08:41:05,59973,236,768,TRUE,2021-11-03 20:00:00,Italy's medicines agency AIFA recommended a booster of the #PfizerBioNTech or #Moderna vaccine to those innoculated… https://t.co/mvPauNCPiR,"['PfizerBioNTech', 'Moderna']",TweetDeck,0,0,FALSE
1455975816400187400,The Saudi Post - English,Riyadh / Wahsington DC,"Saudi English Media Network | News, Updates, and more from the hearts of the capitals",2013-04-01 10:54:43,552216,10,1426,FALSE,2021-11-03 19:11:00,"#Saudi Food and Drug Authority has approved the use of #PfizerBioNTech vaccine for children aged 5-11 years old, af… https://t.co/95QYJR88Qx","['Saudi', 'PfizerBioNTech']",Twitter for iPhone,2,2,FALSE
1455963292602671113,Rajesh Jain,,"#Philly #Physician, @NYU MedSchool, #Kaiser doctor now private practice.  #FamilyMedicine and #pediatrics.  Passionate about #childcare and children's #welfare.",2020-12-11 23:48:49,1,9,4,FALSE,2021-11-03 18:21:14,"His teenage sons recovered quickly, but Dr. Gustin, 42, says he can still feel his heart beating hard, especially w… https://t.co/idki524jvT",,Social-Pull-Staging,0,0,FALSE
1455932427365408769,Arab News,Saudi Arabia,"The Voice of a Changing Region. Established in 1975, Arab News is the Middle East’s leading English daily. Also: @ArabNewsFR | @ArabNewsJP | @ArabNewsPK",2009-08-27 02:15:51,399036,42,14,TRUE,2021-11-03 16:18:35,The approval of the #PfizerBioNTech #COVID19 vaccine for children aged 5-11 years-old in #SaudiArabia is based on d… https://t.co/NwYsmk09vJ,"['PfizerBioNTech', 'COVID19', 'SaudiArabia']",Twitter Web App,5,10,FALSE
1455868756811337729,theSun,Petaling Jaya,Breaking news updates from the website of Malaysia's free and largest circulating urban newspaper. Like Thesundaily on Facebook & Instagram.,2009-07-29 01:58:44,151549,465,575,FALSE,2021-11-03 12:05:35,"The number of Covid-19 cases today, 03 November 2021.
Remember to observe safety and protective measures when you’r… https://t.co/iVJ1hO3ZzT",,Twitter Web App,1,0,FALSE
1455776077729591296,OTT India,,OTT India is India's first hybrid OTT platform which serves quality content in 34 various categories in 3 different languages. रग रग में हिंदुस्तान #OTTIndia,2020-10-13 05:26:39,136,35,67,FALSE,2021-11-03 05:57:18,"U.S. health officials gave the final signoff to Pfizer’s kid-size COVID-19 shot, a milestone that opens a major exp… https://t.co/ieONJo81vT",,Twitter Web App,0,0,FALSE
